,text,label,label_num
166,masyarakat udah muak laku pdip bahkan masyarakat kandang sendiri debatcapres prabowo,Politik,1
167,sama jnk kuat sukses capres cawapres ganjar pranowo mahfud md pilpres 2024,Politik,1
168,wah capres 3 pak ganjar pranowo bukan dar bicara tindak tawar kontrak buka ipb bantu daulat pangan kitajnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
169,anies menang 1 putar kelola anugrah tuhan sama anies rasyid baswedan 2x bagai suku satu aceh hingga papua anies baswedan sang satu indonesia sejahtera lawanpenindasdemokrasi lawanpenindasdemokrasi,Politik,1
170,salah anies bangun jis besar2an dukung jkw dana jis tempat degradasi turun lahan tinggi jkt utara banjir rob sama pantura klu kapasitas 40 50rb sj wajar jis salah roadma,Sumber Daya Alam,0
171,gw benci misal lu ngomong gin nyata lu kalang tengah atas karna emang fakta bijak pak anies sangat untung kalang tengah bawah makanya orang kaya rasa pak anies tu gaada kerja padahal karna untung kalian,Politik,1
172,dunia ikut geger program desakanies berita dunia negara negara dunia kebingunan anies menang pilpres tunjuk capres kelas baik,Politik,1
173,garda samud3ra ganjarmahfud bukan cuma program komitmen buat jaga aman laut bangun kuat militer laut ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan,3
174,nyata karangan2 bunga datang rawan pak ganjar mahfud rekan kemarin korban aniaya oknum aparat,Sosial Budaya,6
175,ancam anies tangkap bareskrim polri konfirmasi aman warga laku ancam tembak capres 01 anies baswedan benar tangkap kata karo penmas divisi humas polri brigjen pol trunoyudo wisnu andiko,Pertahanan dan Keamanan,3
176,pasang capres cawapres ganjar pranowo mahfud md bawa harap baru tani tingkat kuota pupuk moga hasil panen makin limpah ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
177,capres cawapres ri 3 ganjar pranowo mahfud md lindung tani tembakau sama sukses impi produksi tembakau kualitas ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
178,waduh apa kodam xiii moga2 bukan lanjut boyolali kemarin buat pawai2 mbok jangan knalpot breng breng lokasi2 sensitif musim pawai2 kerah massa skr musim adu gagas desak anies,Pertahanan dan Keamanan,3
179,dukung anies datang bawa bendera rebut salam dukung prabowo banyak bawa bendera partai rebut kaos lempar,Politik,1
180,masalah anies ganjar dua paslon warga negara indonesia dua hak minta transparansi data menteri aktif kerja lama 5 tahun data research sendiri papar,Sosial Budaya,6
181,anies baswedan tom lembong buang kabinet bukan gagal kerja kualitas mereka khawatir jadi momok kerja perintah,Politik,1
182,calon presiden ri urut 3 ganjar pranowo paham urgensi jaga konstitusi atur dasar negara pandu negarajnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,4
183,anies salah lebih 12 tentara pny rumah benar 517 lebih 800 jt cyber attack benar 976429996x,Pertahanan dan Keamanan,3
184,pasang ganjar pranowo mahfud md pilih tani tembakaudukungan kunci sukses produksi tembakau lebih baik ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
185,desak anies nakes siang soal stunting mulai masa hamil jakarta kamis 18 januari 2024,Sosial Budaya,6
186,ganjar pranowo mahfud md senang banget liat jnkbersamaganjarmahfud tagar bawa energi positif yuk lanjutin dukung jnk,Politik,1
187,2014 tahu rekam jejak jokowi prabowo pernah culik aktivis pilih jokowi 2019 dukung jokowi suka watak prabowo 2024 meski jokowi dukung prabowo tetap dukung prabowo watak jokowi mirip prabowo,Politik,1
188,bareng fuji thariq influencer nasional ganjar launching gratisin program internet super cepat gratis rata kota lama semarang saat indonesia bebas buffering,Ekonomi,5
189,abah anies angkat martabat tani terus terus terima bansos hasil cukup aminajadulu,Sosial Budaya,6
190,puan buka peluang ganjarmahfud rapat aniescak imin pilpres 2024 putar,Politik,1
191,menang satu putar prabowogibran bawa harap baru masa depan lebih baik jelassama02 dukungantulus untuk02,Politik,1
192,anak2 muda humanies donasi buat video tron buat food truck buat web anies amp cak imin kini gera ubah makin gelombang usaha rumah makan padang prmp se bogor beri suplai makan juang ubah tps,Sosial Budaya,6
193,raya hari ulang tahun ke51 pdi juang ada sekolah partai hadir hadir kesan megawati soekarnoputri sosok kunci partai sebut tampak damping prananda prabowo acara sebut jadi momen penting tanda tonggak sejarah partai sebut warna semangat juang komitmen prinsipprinsip anut pdi juang pdiperjuangan hutpdiperjuanganke51 kebenaranpastimenang satyamevajayate ganjarmahfud2024 menangkanganjar nomor3pilihanku,Politik,1
194,anies paling layak presiden ekonom jebol hasil survei bloomberg tak remeh,Politik,1
195,apa prabowo blg gaza cuma tunjukin tone deaf really disgusting peduli genosida samsek masa lupa palestine occupation lama 75 thn lebih military checkpoints illegal settlements kacau deh,Sosial Budaya,6
196,prabowo dedikasi nyata indonesia 02untukmelanjutkan buktinyata tiadahenti,Politik,1
197,kelompok rawan gus ipul jatim deklarasi dukung prabowogibran emil dardak khofifah gabung prabowo sekarang rawan gus ipul makin tebal menang jatim bolehkokpindah02 milihtulusnya hatipakbowo ayahbowogbran palingsejuk,Politik,1
198,dukung ganjar wirausaha lokal jadi dorong positif ekonomi daerah,Ekonomi,5
199,desak anies ambon pinggir pantai baby indah beach asa spesial banyak aspirasi muncul bagaimana hidup wilayah timur indonesia bagai potensi,Sosial Budaya,6
200,tani paslon 03 capres ganjar pranowo siap dukung kalian kuota pupuk tingkat tani lebih maju ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi,5
201,tanya sama eyang pak anies perihal 1 bahan baku farmasi import mahal 2 alkes harga sangat tinggi tinggal negara silah banding gagas bobot jawab eyang pak anies aminajadulu aniesmuhaimin2024,Politik,1
202,really enjoy show se indonesia gada berani tanya elit malam lontar pak anis pak prabowo stop normalisasi elit buat se enak,Politik,1
203,ganjarmahfud pimpin visi jelas pasti bssn pusat daerah lindung ancam sib3r ganjarmahfud2024 dulujokowisekarangganjar coblos3,Pertahanan dan Keamanan,3
204,keren abis mas ganjar prof mahfud udah benerbener ngeset standar baru dunia ekonomi hijau ganjar pranowo betul rakyat buat lebih rakyat ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Ekonomi,5
205,serta debat menang pilpres 2014 dn 2019 kala prabowo rival nilai debat jauh isi edukasi masyarakat dn mmg banyak kecewa harap debat nikmat didik politik mlh suguh tonton jatuh org,Politik,1
206,gabung gaspoll bro rawan erick thohir banten tegak lurus dukung prabowogibran tribun jabar menangseputaran,Politik,1
207,dukung rata ganjar pranowo mahfud md pimpin siap pimpin indonesia presiden 2024ganjarpranowopilihanumat jnk temanalamganjar kampanye pilpres2024,Politik,1
208,sederhana impactful paslon 03 capres ganjar pranowo cawapres mahfud md punya rencana jelas ramping regulasi hukum investor indonesiaganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
209,gibran mocked muhaimin bringing reading notes whats problem papers data hand debate remember partner got flamed ganjar wellprepared whole binder,Politik,1
210,rasa pak anies ajar ekonomi kata paslon s1 s2 phd salah satu gelarny studi bidang ekonomi really said debatcapres,Politik,1
211,dukung tulus warga jabar modal besar prabowo jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik,1
212,breaking newspelaku ancam nembak anies baswedan akhir tangkap pihak kepolisianterima kasih,Pertahanan dan Keamanan,3
213,program capres ganjar pranowo juang pasti bantu sarana produksi alir sudut tanah tani perjuanganpetani jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
214,menhan prabowo subianto emil dardak seloroh pimpin muda acara resmi sumur air bor bandung insider bandung insider indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik,1
215,tementemen tanggal 14 februari bikin gebrak nyoblos buat ganjar pranowo siapsiap jnk ganjarpranowopilihanumat ganjarmahfudrebound,Politik,1
216,alhamdulillah yra keluarga besar nu beri dukung pasang amin anies baswedan muhaimin iskandar semua amin waktu aminajadulu aniesmuhaimin2024,Politik,1
217,kayak gin harus ditakutin bukan ditangisin prabowo nyinggung punya berapa tanah pintar goblok,Politik,1
218,mata pilih mula ganjarmahfud bukan sosok politik mentor beri inspirasi apr3siasi berani mimpi besar ganjar pranowo betul rakyat ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Politik,1
219,gimana prabowo mau gentar koruptor sekarang satu gerbong mu noh kasus minyak goreng impor gula proyek mangkrak food estate,Politik,1
220,abah anies angkat martabat tani terus terus terima bansos hasil cukup aminajadulu,Sosial Budaya,6
221,dukung ganjarmahfud pimpin lanjut yakin atas disparitas ekonomi cipta tara,Ekonomi,5
222,ceria heboh malam tahun baru tadi malam heboh warga jogyakarta datang pak anies beliau jalan jalan malioboro,Politik,1
223,pasang capres cawapres ri nomor 03 ganjar pranowo mahfud md punya program bagus ekonomi 7 tumbuh terusmenerus ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
224,ganjar pranowo punya yakin tinggi konstitusi atur dasar negara fondasi negara jaga bersamasamajnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,4
225,calon presiden wakil presiden milik gaya baru kampanye guna siar langsung live media sosial tiktok laku capres nomor urut 1 anies baswedan hingga cawapres nomor urut 3 mahfud md bahkan live tiktok anies hasil tembus lebih 300 ribu tonton live anies jalan darat beberapa lokasi jawa timur 2812 simak video lengkap hardnews politik flashone cariberitaditvone aniesbaswedan mahfudmd livetiktok politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024,Politik,1
226,orang punya latar belakang prabowo malah program makan siang gratis apa punya program gagas brilian padahal digadanggadang pimpin strategic punya mampu wah,Politik,1
227,ganjar kelar anis mering akhir org no1 ri bk suara kait debat malam angkat tema tahan negara tanda tahan negara benar2 sakral sbgmn kata prabowo bhw sekalipun jadi tema debat buka sembarang,Pertahanan dan Keamanan,3
228,rasa beban hidup makin berat biayabiaya makin mahal bebas dapat tekan ketidakadilan ketimpanan dimanamana fenomena ordal buat karir bisnis hambat saat buat ubah cobol nomor urut 1 anies imin amin,Politik,1
229,jangan lupa satu suara bersamasama jnk jadi kuat besar menang capres ganjar pranowo mahfud md milu presidensnnq1be jnk ganjarmahfudrebound ganjarpranowopilihanumat tabrakprof,Politik,1
230,gorontalo pecah hari senin 8 januari 2024 pak anies temu rawan simpatisan gorontalo tokoh gorontalo sambut sangat riah,Politik,1
231,penghianatan jalan ninja sikutu loncat pujangga politik anies,Politik,1
232,youre still supporting prabowo 02 states palestina tindas lemah rohingya usah urus indonesia sulit hari usir aceh sistem hukum indonesia baik sincerely fuck apa lo bela,Politik,1
233,banyak 64 juta orang indonesia koneksi internet karena ganjarmahfud wujud program internet gratis cepat rata nama program gratisin gratis internet cepat rata bangun ekosistem digital landas mampu pemuda indonesia landas baca mungkin masa depan pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar nomor3pilihanku ganjarmahfud2024 ganjarsatset mahfudtastes,Ekonomi,5
234,al fatihah buat alm lambang babar purnomo alumnus arkeologi ugm duga bunuh saksi kasus curi palsu arca museum radya pustaka libat hashim djojohadikusumo adik prabowo,Pertahanan dan Keamanan,3
235,hidup didik lebih baik diskriminasi didik umum didik pesantren semua samasama dapat sempat samasama anak indonesia tegas anies danapesantrenamin,Sosial Budaya,6
236,rakyat alami masalah minta negara damping acara negara jangan takut diskriminasi amin dulu anies deserve better videotron hotlineparisamin,Sosial Budaya,6
237,paslon 03 ganjar pranowo solusi pintar buat tani indo kuota pupuk luas hasil panen makin top ganjarpranowopilihanumat ganjarmahfudrebound jnk,Ekonomi,5
238,malam tahun baru ganjar salawatan amp istighosah bareng puluh ribu warga semarang senin 112024 pimpin gus ali gondrong lokasi lapang sapta rengga bandung kabupaten semarang suasana penuh suka cita ganjar warga sambut tahun 2024 bersamasama,Geografi,7
239,trauma jadi polarisasi pernah jadi pilkada dki jakarta 2017 imbas politik identitas warna pilkada jakarta waktu prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto,Politik,1
240,juru bicara tpn ganjarmahfud aryo seno bagaskoro sampai konteks relasi global indonesia maju unggul banding negaranegara unggul capai apabila konsisten serius capai indonesia emas 2045 manfaat momentum bonus demografi kata aryo juru bicara tpn ganjarmahfud aryo seno bagaskoro seluruh logika dasar pasti tega hukum tegas rekrutmen tempat duta besar dasar kapabilitas hubung indonesia negaranegara makin produktif beri rasa lindung diaspora juru bicara tpn ganjarmahfud aryo seno bagaskoro bijak pro sejahtera aparat tegak hukum tingkat ganjarmahfud siap beasiswa khusus anakanak polisi tentara ringan beban didik prajurit polisi fokus tugas sesuai tupoksinya pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar nomor3pilihanku ganjarmahfud2024 ganjarsatset mahfudtastes,Sosial Budaya,6
241,alunalun tangerang laut manusia tkd makin yakin prabowogibran satu putar indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik,1
242,jis kini anies janji bangun stadion standar fifa sumatera barat pasti bukan pakai rumput kw,Sumber Daya Alam,0
243,elu kasihanin serang terus justru dirilulah kasihan kritik anies prabowo akurat prabowo punya lahan 320 ribu ha saat bangsa hadap timpang lahan dahsyat hak kalian atas alam rebut prabowo,Politik,1
244,lalu pimpin ganjar mahfud rakyat yakin sumb3r daya alam jadi pilar utama sejahtera sama ganjar pranowo bukti lebih baik ganjarpresidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Sumber Daya Alam,0
245,alas anies pilih jis ketimbang gbk kampanye akbar akhir karya anak bangsa bangun tenaga asing pimpin baik pro rakyat bangga hasil kerja anak bangsa diri abah anies indonesia butuh pimpin letoy cengeng,Politik,1
246,rawan antusias sambut anies pekanbaru henny jemput pak anies sama jemput harap rakyat,Politik,1
247,wah shock lihat jawab pak prabowo soal kader mantan napi koruptor korupsi berapa kata korupsi tetap korupsi pak jahat luar biasa cukup jangan pilih capres tak punya komitmen anti korupsi,Politik,1
248,justru pilih anies presiden semua level prajurit perhati sejahtera jangan suruh tnipolri tahan nkri jaga aman bingung butuh dasar ngga penuh,Politik,1
249,waktu anies sikap kritis kerja pak prabowo anggap engga sopan anggap kurang hormat orang tua gilir gibran tengil sok kritis malah anggap kritis keras standar ganda,Politik,1
250,dukung giat seni budaya cermin perhati prabowo identitas nasional 02untukmelanjutkan buktinyata tiadahenti,Sosial Budaya,6
251,kejut amat militer sebut ada mungkin gibran khianat prabowo menang pilpres 2024 alas,Politik,1
252,ganjar pranowo mahfud md menang hati bijak kuliah gratis berani beri dukung didik patut acung jempol ganjarmahfud2024 ganjarmahfudm3nang l3bihbaik,Politik,1
253,rangkum komentar baik netizen lengkap masa iya anggar proyek food estate triliun gagal duit pakai salah satu dana kampanye duit pak wowo aniespresiden2024,Politik,1
254,ganjar pranowo prof mahfud md ayo sama bantu nelayan hadap kredit macet hati penuh kasih sayang nelayanbantuankasih jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
255,pasang ganjar pranowo mahfud md bukan cuma harap benerbener solusi buat bangsa bro ganjarpranowopilihanumat ganjarmahfudrebound jnk,Politik,1
256,program paslon 03 ganjar pranowo prof mahfud md bikin ekonomi maju 7 tumbuh tahun ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
257,kapitalisme neoliberal tak cocok indonesia kata prabowo kalimantan tengah menangseputaran,Ideologi,4
